id,pub_id,assigned,assigned_to,asssigned_timestamp
517,PMC3251324,1,raghu-achukola,2017-09-22 10:40:27
518,PMC3865466,1,mjsong1201,2017-08-24 16:02:47
519,PMC3865466,1,jcsick,2017-09-22 11:07:41
520,PMC5099213,1,mjsong1201,2017-08-24 17:10:51
521,PMC5099213,1,brentbiglin,2017-09-24 11:33:28
522,PMC3142024,1,mjsong1201,2017-08-30 15:46:20
523,PMC3142024,1,jcsick,2017-09-24 14:48:28
524,PMC5293856,1,mjsong1201,2017-08-30 16:37:45
525,PMC5293856,1,jcsick,2017-09-24 15:09:41
526,PMC5220168,1,mjsong1201,2017-08-30 16:41:31
527,PMC5220168,1,jcsick,2017-09-24 15:34:23
528,PMC5390806,1,mjsong1201,2017-08-31 17:07:38
529,PMC5390806,1,brentbiglin,2017-09-29 10:34:27
530,PMC3202792,1,mjsong1201,2017-08-31 17:24:48
531,PMC3202792,1,rajat-ahuja1997,2017-09-29 11:59:54
532,PMC5390613,1,mjsong1201,2017-09-15 10:32:25
533,PMC5390613,1,jackchristen,2017-09-29 12:00:03
534,PMC1635254,1,mjsong1201,2017-09-15 13:31:02
535,PMC1635254,1,realrichardparker,2017-09-29 12:00:12
536,PMC5115206,1,mjsong1201,2017-09-15 15:19:34
537,PMC5115206,1,jaskiratsingh23,2017-09-29 12:00:17
538,PMC5143777,1,mjsong1201,2017-09-15 15:23:43
539,PMC5143777,1,jlcohoon,2017-09-29 12:00:21
540,PMC4819867,1,mjsong1201,2017-09-15 15:47:01
541,PMC4819867,1,v4lakers,2017-09-29 12:00:22
542,PMC3223056,1,mjsong1201,2017-09-15 16:28:31
543,PMC3223056,1,ppseguel,2017-09-29 12:00:24
544,PMC4567233,1,mjsong1201,2017-09-15 18:03:45
545,PMC4567233,1,vsancana,2017-09-29 12:00:27
546,PMC3611058,1,mjsong1201,2017-09-22 10:13:55
547,PMC3611058,1,sahilshahh,2017-09-29 12:00:27
548,PMC3483332,1,mjsong1201,2017-09-22 10:15:43
549,PMC3483332,1,aphung,2017-09-29 12:00:30
550,PMC3891859,1,mjsong1201,2017-09-22 10:21:47
551,PMC3891859,1,henryrossiter,2017-09-29 12:00:31
552,PMC4840189,1,mjsong1201,2017-09-22 10:32:57
553,PMC4840189,1,anneclarisse,2017-09-29 12:00:34
554,PMC4286759,1,mjsong1201,2017-09-22 10:36:45
555,PMC4286759,1,adhikariashok,2017-09-29 12:00:37
556,PMC5300861,1,mjsong1201,2017-09-22 10:49:04
557,PMC5300861,1,jasleen29,2017-09-29 12:00:38
558,PMC4634381,1,mjsong1201,2017-09-22 10:54:04
559,PMC4634381,1,sehreenali,2017-09-29 12:00:41
560,PMC3278723,1,mjsong1201,2017-09-22 11:25:29
561,PMC3278723,1,sonakshigarg23,2017-09-29 12:01:03
562,PMC5271396,1,mjsong1201,2017-09-22 11:42:35
563,PMC5271396,1,courtneybroderick,2017-09-29 12:01:04
564,PMC3794438,1,mjsong1201,2017-09-22 15:08:15
565,PMC3794438,1,vsanchana,2017-09-29 12:01:11
566,PMC4900387,1,mjsong1201,2017-09-22 15:20:19
567,PMC4900387,1,yashkar,2017-09-29 12:01:25
568,PMC4162729,1,mjsong1201,2017-09-22 15:25:39
569,PMC4162729,1,christytjoe,2017-09-29 12:01:33
570,PMC4553351,1,mjsong1201,2017-09-22 15:34:57
571,PMC4553351,1,ankimnguyen,2017-09-29 12:02:17
572,PMC4531765,1,mjsong1201,2017-09-22 15:41:31
573,PMC4531765,1,w1001766,2017-09-29 12:02:56
574,PMC5345418,1,mjsong1201,2017-09-22 15:56:12
575,PMC5345418,1,brentbiglin,2017-09-30 11:07:24
576,PMC4968915,1,mjsong1201,2017-09-22 16:35:24
577,PMC4968915,1,brentbiglin,2017-09-30 11:27:22
578,PMC3769723,1,mjsong1201,2017-09-22 21:37:13
579,PMC3769723,1,mrcyndns,2017-09-30 17:51:44
580,PMC4310345,1,mjsong1201,2017-09-26 11:07:08
581,PMC4310345,1,carsonbrown19,2017-10-02 08:51:19
582,PMC5015293,1,mjsong1201,2017-09-26 11:25:32
583,PMC5015293,1,oceanwall,2017-10-03 18:13:12
584,PMC4411514,1,mjsong1201,2017-09-26 13:59:45
585,PMC4411514,1,carsonbrown19,2017-10-06 10:06:15
586,PMC4213703,1,mjsong1201,2017-09-29 10:13:15
587,PMC4213703,1,sahilshahh,2017-10-06 10:20:28
588,PMC3467590,1,mjsong1201,2017-09-29 10:47:28
589,PMC3467590,1,vsanchana,2017-10-06 10:23:03
590,PMC3792197,1,mjsong1201,2017-09-29 10:57:46
591,PMC3792197,1,oceanwall,2017-10-06 10:26:06
592,PMC3479700,1,mjsong1201,2017-09-29 11:03:03
593,PMC3479700,1,jcsick,2017-10-06 10:38:54
594,PMC4354499,1,mjsong1201,2017-09-29 11:05:43
595,PMC4354499,1,realrichardparker,2017-10-06 10:41:11
596,PMC3085624,1,mjsong1201,2017-09-29 11:23:47
597,PMC3085624,1,evelynkue,2017-10-06 10:41:39
598,PMC4654549,1,mjsong1201,2017-09-29 11:31:19
599,PMC4654549,1,jackchristen,2017-10-06 10:41:44
600,PMC2992565,1,mjsong1201,2017-09-29 11:47:48
601,PMC2992565,1,ankimnguyen,2017-10-06 10:42:34
602,PMC4998785,1,mjsong1201,2017-09-29 11:48:47
603,PMC4998785,1,brentbiglin,2017-10-06 10:43:19
604,PMC3064789,1,mjsong1201,2017-09-29 11:56:31
605,PMC3064789,1,yashkar,2017-10-06 10:46:16
606,PMC4905837,1,mjsong1201,2017-09-29 15:35:10
607,PMC4905837,1,oceanwall,2017-10-06 10:46:17
608,PMC2995975,1,mjsong1201,2017-09-29 15:45:54
609,PMC2995975,1,w1001766,2017-10-06 10:48:08
610,PMC3986336,1,mjsong1201,2017-09-29 15:51:49
611,PMC3986336,1,henryrossiter,2017-10-06 10:50:23
612,PMC3971421,1,mjsong1201,2017-09-29 16:08:15
613,PMC3971421,1,jcsick,2017-10-06 10:52:23
614,PMC3195268,1,mjsong1201,2017-09-29 16:09:45
615,PMC3195268,1,ctjoe,2017-10-06 10:53:25
616,PMC5360659,1,mjsong1201,2017-09-29 16:18:59
617,PMC5360659,1,jaskiratsingh23,2017-10-06 10:55:07
618,PMC5266348,1,mjsong1201,2017-09-29 16:22:00
619,PMC5266348,1,jasleen29,2017-10-06 10:55:37
620,PMC2627193,1,mjsong1201,2017-09-29 16:23:48
621,PMC2627193,1,jcsick,2017-10-06 11:00:08
622,PMC5078571,1,mjsong1201,2017-09-29 16:50:14
623,PMC5078571,1,evelynkue,2017-10-06 11:06:25
624,PMC3203616,1,mjsong1201,2017-09-29 17:20:36
625,PMC3203616,1,realrichardparker,2017-10-06 11:12:39
626,PMC5076493,1,mjsong1201,2017-09-29 17:31:30
627,PMC5076493,1,jcsick,2017-10-06 11:14:20
628,PMC3378868,1,mjsong1201,2017-09-29 17:33:11
629,PMC3378868,1,oceanwall,2017-10-06 11:19:23
630,PMC3013677,1,mjsong1201,2017-10-05 21:27:17
631,PMC3013677,1,carsonbrown19,2017-10-06 11:21:38
632,PMC4551318,1,henryrossiter,2017-10-06 11:27:35
633,PMC4551318,1,jcsick,2017-10-06 11:32:44
634,PMC4414107,1,brentbiglin,2017-10-06 11:33:36
635,PMC4414107,1,sahilshahh,2017-10-06 11:38:45
636,PMC5216147,1,adhikariashok,2017-10-06 12:08:13
637,PMC5216147,1,jackchristen,2017-10-06 13:50:02
638,PMC4733714,1,jackchristen,2017-10-06 14:01:20
639,PMC4733714,1,oceanwall,2017-10-06 21:14:27
640,PMC3148455,1,anneclarisse,2017-10-07 16:49:20
641,PMC3148455,1,oceanwall,2017-10-08 10:59:47
642,PMC4970531,1,anneclarisse,2017-10-07 17:38:39
643,PMC4970531,1,oceanwall,2017-10-08 11:13:04
644,PMC5387955,1,anneclarisse,2017-10-07 18:09:15
645,PMC5387955,1,oceanwall,2017-10-08 11:34:05
646,PMC3408515,1,anneclarisse,2017-10-07 18:44:28
647,PMC3408515,1,oceanwall,2017-10-08 11:55:18
648,PMC4103605,1,oceanwall,2017-10-08 12:13:58
649,PMC4103605,1,mjsong1201,2017-10-08 14:04:36
650,PMC4495251,1,anneclarisse,2017-10-08 15:04:18
651,PMC4495251,1,mjsong1201,2017-10-08 15:07:22
652,PMC5079926,1,mjsong1201,2017-10-08 15:10:02
653,PMC5079926,1,anneclarisse,2017-10-08 15:14:22
654,PMC4912054,1,mjsong1201,2017-10-08 15:11:18
655,PMC4912054,1,w1001766,2017-10-09 12:58:34
656,PMC5020575,1,mjsong1201,2017-10-08 15:32:11
657,PMC5020575,1,jackchristen,2017-10-09 15:33:57
658,PMC4740966,1,mjsong1201,2017-10-08 15:40:38
659,PMC4740966,1,jackchristen,2017-10-09 15:58:54
660,PMC3935165,1,mjsong1201,2017-10-08 16:07:02
661,PMC3935165,1,realrichardparker,2017-10-09 16:07:57
662,PMC4327700,1,mjsong1201,2017-10-08 16:08:01
663,PMC4327700,1,realrichardparker,2017-10-09 16:12:16
664,PMC3595621,1,mjsong1201,2017-10-08 16:19:47
665,PMC3595621,1,realrichardparker,2017-10-09 16:18:31
666,PMC4368859,1,mjsong1201,2017-10-08 21:56:14
667,PMC4368859,1,jackchristen,2017-10-09 16:37:37
668,PMC3859226,1,mjsong1201,2017-10-08 22:06:56
669,PMC3859226,1,jackchristen,2017-10-09 17:03:00
670,PMC3049292,1,mjsong1201,2017-10-09 12:27:34
671,PMC3049292,1,henryrossiter,2017-10-09 19:36:08
672,PMC3148775,1,mjsong1201,2017-10-09 12:39:36
673,PMC3148775,1,carsonbrown19,2017-10-09 21:06:47
674,PMC4566896,1,mjsong1201,2017-10-09 12:50:19
675,PMC4566896,1,carsonbrown19,2017-10-09 21:16:44
676,PMC4441238,1,mjsong1201,2017-10-09 13:17:21
677,PMC4441238,1,carsonbrown19,2017-10-09 21:27:08
678,PMC4987497,1,mjsong1201,2017-10-09 14:00:31
679,PMC4987497,1,carsonbrown19,2017-10-09 21:38:53
680,PMC4453596,1,mjsong1201,2017-10-09 14:16:11
681,PMC4453596,1,carsonbrown19,2017-10-09 21:44:06
682,PMC4075797,1,mjsong1201,2017-10-09 16:43:12
683,PMC4075797,1,evelynkue,2017-10-09 21:58:18
684,PMC4521673,1,mjsong1201,2017-10-09 16:45:46
685,PMC4521673,1,evelynkue,2017-10-09 22:05:54
686,PMC4436784,1,mjsong1201,2017-10-09 16:51:40
687,PMC4436784,1,evelynkue,2017-10-09 22:23:43
688,PMC4957721,1,mjsong1201,2017-10-09 18:03:52
689,PMC4957721,1,carsonbrown19,2017-10-10 11:35:25
690,PMC3337733,1,mjsong1201,2017-10-09 18:15:31
691,PMC3337733,1,carsonbrown19,2017-10-10 11:41:25
692,PMC5055031,1,carsonbrown19,2017-10-10 11:56:43
693,PMC5055031,1,christytjoe,2017-10-10 12:59:54
694,PMC3336542,1,carsonbrown19,2017-10-10 12:01:44
695,PMC3336542,1,christytjoe,2017-10-10 13:29:22
696,PMC2518487,1,carsonbrown19,2017-10-10 12:05:52
697,PMC2518487,1,vsanchana,2017-10-10 15:07:46
698,PMC3276086,1,carsonbrown19,2017-10-10 12:21:33
699,PMC3276086,1,jackchristen,2017-10-10 15:35:29
700,PMC3854406,1,jackchristen,2017-10-10 16:04:39
701,PMC3854406,1,evelynkue,2017-10-11 11:13:14
702,PMC5422734,1,jackchristen,2017-10-10 16:16:11
703,PMC5422734,1,henryrossiter,2017-10-11 14:43:06
704,PMC5300027,1,jackchristen,2017-10-10 16:19:49
705,PMC5300027,1,sahilshahh,2017-10-11 16:17:16
706,PMC4789845,1,jackchristen,2017-10-10 16:42:00
707,PMC4789845,1,brentbiglin,2017-10-11 17:33:48
708,PMC4295086,1,jackchristen,2017-10-11 10:10:03
709,PMC4295086,1,evelynkue,2017-10-11 18:21:59
710,PMC5384723,1,jackchristen,2017-10-11 10:25:21
711,PMC5384723,1,henryrossiter,2017-10-11 19:35:10
712,PMC4061544,1,jackchristen,2017-10-11 10:37:17
713,PMC4061544,1,carsonbrown19,2017-10-11 21:18:34
714,PMC5414721,1,jackchristen,2017-10-11 10:49:29
715,PMC5414721,1,carsonrbown19,2017-10-11 21:25:06
716,PMC4865644,1,jackchristen,2017-10-11 10:56:03
717,PMC4865644,1,carsonbrown19,2017-10-11 21:25:23
718,PMC5421183,1,jackchristen,2017-10-11 11:08:33
719,PMC5421183,1,carsonbrown19,2017-10-11 21:32:23
720,PMC2650971,1,jackchristen,2017-10-11 11:17:19
721,PMC2650971,1,carsonbrown19,2017-10-11 21:42:58
722,PMC3944355,1,jackchristen,2017-10-11 11:32:41
723,PMC3944355,1,carsonbrown19,2017-10-11 21:54:41
724,PMC4935458,1,carsonbrown19,2017-10-12 12:17:43
725,PMC4935458,1,anneclarisse,2017-10-12 13:33:46
726,PMC4280887,1,oceanwall,2017-10-12 14:07:54
727,PMC4280887,1,sahilshahh,2017-10-12 14:59:44
728,PMC2858844,1,oceanwall,2017-10-12 14:34:12
729,PMC2858844,1,sahilshahh,2017-10-12 15:33:53
730,PMC3337072,1,oceanwall,2017-10-12 15:42:56
731,PMC3337072,1,jackchristen,2017-10-12 17:50:05
732,PMC4689249,1,jasleen29,2017-10-12 17:50:41
733,PMC4689249,1,ankimnguyen,2017-10-12 19:48:59
734,PMC2731890,1,jasleen29,2017-10-12 18:57:17
735,PMC2731890,1,evelynkue,2017-10-12 23:12:35
736,PMC4894081,1,christytjoe,2017-10-13 00:45:03
737,PMC4894081,1,realrichardparker,2017-10-13 00:50:47
738,PMC5332056,1,realrichardparker,2017-10-13 01:00:48
739,PMC5332056,1,yashkar,2017-10-13 01:04:52
740,PMC5010335,1,realrichardparker,2017-10-13 01:16:12
741,PMC5010335,1,jackchristen,2017-10-13 10:04:06
742,PMC3280600,1,realrichardparker,2017-10-13 01:20:14
743,PMC3280600,1,sahilshahh,2017-10-13 10:06:02
744,PMC4973335,1,henryrositer,2017-10-13 10:07:26
745,PMC4973335,1,sehreenali,2017-10-13 10:07:48
746,PMC3987317,1,jackchristen,2017-10-13 10:08:25
747,PMC3987317,1,oceanwall,2017-10-13 10:08:41
748,PMC3261729,1,realrichardparker,2017-10-13 10:09:48
749,PMC3261729,1,henryrositer,2017-10-13 10:09:53
750,PMC2768165,1,sonakshigarg23,2017-10-13 10:10:08
751,PMC2768165,1,ppseguel,2017-10-13 10:10:08
752,PMC3339664,1,jackchristen,2017-10-13 10:14:49
753,PMC3339664,1,carsonbrown19,2017-10-13 10:20:22
754,PMC3913674,1,jackchristen,2017-10-13 10:20:04
755,PMC3913674,1,oceanwall,2017-10-13 10:23:06
756,PMC2948376,1,christytjoe,2017-10-13 10:23:19
757,PMC2948376,1,jasleen29,2017-10-13 10:23:52
758,PMC4153526,1,carsonbrown19,2017-10-13 10:27:32
759,PMC4153526,1,anneclarisse,2017-10-13 10:28:21
760,PMC4674517,1,jackchristen,2017-10-13 10:29:36
761,PMC4674517,1,mjsong1201,2017-10-13 10:32:15
762,PMC4554393,1,rajat-ahuja1997,2017-10-13 10:33:15
763,PMC4554393,1,ankimnguyen,2017-10-13 10:37:48
764,PMC3404709,1,carsonbrown19,2017-10-13 10:37:48
765,PMC3404709,1,jasleen29,2017-10-13 10:41:21
766,PMC3717207,1,carsonbrown19,2017-10-13 10:43:48
767,PMC3717207,1,jackchristen,2017-10-13 10:45:17
768,PMC5032163,1,henryrossiter,2017-10-13 10:45:53
769,PMC5032163,1,anneclarisse,2017-10-13 10:46:09
770,PMC5111732,1,mjsong1201,2017-10-13 10:48:16
771,PMC5111732,1,christytjoe,2017-10-13 10:52:11
772,PMC5045956,1,mjsong1201,2017-10-13 10:51:07
773,PMC5045956,1,sahilshahh,2017-10-13 10:56:20
774,PMC4666316,1,mjsong1201,2017-10-13 10:57:41
775,PMC4666316,1,realrichardparker,2017-10-13 11:00:48
776,PMC5089965,1,jackchristen,2017-10-13 11:03:19
777,PMC5089965,1,ppseguel,2017-10-13 11:05:24
778,PMC2386104,1,anneclarisse,2017-10-13 11:05:42
779,PMC2386104,1,oceanwall,2017-10-13 11:05:55
780,PMC5132076,1,mjsong1201,2017-10-13 11:06:18
781,PMC5132076,1,jackchristen,2017-10-13 11:06:53
782,PMC4871932,1,christytjoe,2017-10-13 11:06:56
783,PMC4871932,1,jlcohoon,2017-10-13 11:09:26
784,PMC2626671,1,jcsick,2017-10-13 11:09:51
785,PMC2626671,1,carsonbrown19,2017-10-13 11:12:35
786,PMC3749363,1,sehreenali,2017-10-13 11:16:32
787,PMC3749363,1,courtneybroderick,2017-10-13 11:16:40
788,PMC5253410,1,rajat-ahuja1997,2017-10-13 11:16:40
789,PMC5253410,1,henryrossiter,2017-10-13 11:18:21
790,PMC4327489,1,sahilshahh,2017-10-13 11:21:41
791,PMC4327489,1,ppseguel,2017-10-13 11:22:36
792,PMC5054170,1,carsonbrown19,2017-10-13 11:24:22
793,PMC5054170,1,ankimnguyen,2017-10-13 11:24:34
794,PMC5198113,1,rajat-ahuja1997,2017-10-13 11:26:36
795,PMC5198113,1,courtneybroderick,2017-10-13 11:26:37
796,PMC3906269,1,carsonbrown19,2017-10-13 11:29:19
797,PMC3906269,1,mjsong1201,2017-10-13 11:32:10
798,PMC5381613,1,sonakshigarg23,2017-10-13 11:33:18
799,PMC5381613,1,carsonbrown19,2017-10-13 11:35:01
800,PMC5096036,1,ankimnguyen,2017-10-13 11:37:30
801,PMC5096036,1,henryrossiter,2017-10-13 11:37:32
802,PMC4433477,1,sehreenali,2017-10-13 11:38:20
803,PMC4433477,1,evelynkue,2017-10-13 11:38:52
804,PMC4066774,1,mjsong1201,2017-10-13 11:40:20
805,PMC4066774,1,anneclarisse,2017-10-13 11:41:51
806,PMC2816335,1,ppseguel,2017-10-13 11:52:04
807,PMC2816335,1,anneclarisse,2017-10-13 22:30:46
808,PMC3003812,1,ppseguel,2017-10-13 12:56:45
809,PMC3003812,1,anneclarisse,2017-10-13 22:58:43
810,PMC3948830,1,yashkar,2017-10-13 23:22:57
811,PMC3948830,1,anneclarisse,2017-10-14 00:04:53
812,PMC3259236,1,yashkar,2017-10-13 23:27:06
813,PMC3259236,1,jaskiratsingh23,2017-10-14 04:35:00
814,PMC4214970,1,yashkar,2017-10-13 23:55:27
815,PMC4214970,1,brentbiglin,2017-10-14 14:03:17
816,PMC4994731,1,yashkar,2017-10-14 00:15:10
817,PMC4994731,1,mjsong1201,2017-10-14 15:26:47
818,PMC3630384,1,evelynkue,2017-10-14 16:00:38
819,PMC3630384,1,mjsong1201,2017-10-14 16:25:07
820,PMC3341159,1,mjsong1201,2017-10-14 17:08:48
821,PMC3341159,1,RealRichardParker,2017-10-14 22:02:01
822,PMC4843533,1,mjsong1201,2017-10-14 17:48:26
823,PMC4843533,1,Oceanwall,2017-10-14 22:30:51
824,PMC2703206,1,sehreenali,2017-10-14 23:42:08
825,PMC2703206,1,w1001766,2017-10-15 12:50:24
826,PMC5287318,1,sehreenali,2017-10-15 13:38:28
827,PMC5287318,1,brentbiglin,2017-10-15 14:59:09
828,PMC4201231,1,brentbiglin,2017-10-15 15:18:55
829,PMC4201231,1,sehreenali,2017-10-15 16:47:16
830,PMC4567100,1,sehreenali,2017-10-15 17:16:33
831,PMC4567100,1,Rajat-Ahuja1997,2017-10-15 19:04:14
832,PMC3781445,1,anneclarisse,2017-10-15 19:21:17
833,PMC3781445,1,Rajat-Ahuja1997,2017-10-15 19:37:42
834,PMC4213536,1,anneclarisse,2017-10-15 20:35:29
835,PMC4213536,1,yashkar,2017-10-16 00:00:27
836,PMC3284748,1,anneclarisse,2017-10-15 20:35:33
837,PMC3284748,1,sehreenali,2017-10-16 00:03:49
838,PMC4278978,1,anneclarisse,2017-10-15 20:49:57
839,PMC4278978,1,sehreenali,2017-10-16 00:09:45
840,PMC3475340,1,jaskiratsingh23,2017-10-17 14:18:03
841,PMC3475340,1,courtneybroderick,2017-10-17 15:20:25
842,PMC3064792,1,courtneybroderick,2017-10-17 15:50:23
843,PMC3064792,1,jackchristen,2017-10-17 15:51:19
844,PMC3890344,1,jackchristen,2017-10-17 16:02:18
845,PMC3890344,1,oceanwall,2017-10-17 18:59:35
846,PMC4374707,1,jackchristen,2017-10-17 16:18:53
847,PMC4374707,1,oceanwall,2017-10-17 19:26:58
848,PMC2396796,1,jackchristen,2017-10-17 16:57:22
849,PMC2396796,1,oceanwall,2017-10-17 20:04:42
850,PMC5295802,1,jackchristen,2017-10-17 19:30:38
851,PMC5295802,1,oceanwall,2017-10-17 20:16:30
852,PMC3717584,1,jackchristen,2017-10-17 19:38:51
853,PMC3717584,1,oceanwall,2017-10-17 20:27:03
854,PMC5056957,1,jackchristen,2017-10-17 19:46:45
855,PMC5056957,1,oceanwall,2017-10-17 20:40:21
856,PMC4015203,1,jackchristen,2017-10-17 19:54:48
857,PMC4015203,1,jaskiratsingh23,2017-10-17 21:50:57
858,PMC1474058,1,evelynkue,2017-10-17 22:28:24
859,PMC1474058,1,jaskiratsingh23,2017-10-18 03:21:14
860,PMC5091269,1,evelynkue,2017-10-17 23:09:00
861,PMC5091269,1,anneclarisse,2017-10-18 12:02:41
862,PMC3129971,1,evelynkue,2017-10-18 11:00:17
863,PMC3129971,1,jackchristen,2017-10-18 12:16:24
864,PMC3361002,1,evelynkue,2017-10-18 11:26:20
865,PMC3361002,1,jackchristen,2017-10-18 12:22:06
866,PMC3709529,1,jackchristen,2017-10-18 14:30:19
867,PMC3709529,1,oceanwall,2017-10-18 15:17:55
868,PMC3343305,1,jackchristen,2017-10-18 14:36:20
869,PMC3343305,1,oceanwall,2017-10-18 15:33:47
870,PMC2808580,1,jackchristen,2017-10-18 14:49:18
871,PMC2808580,1,oceanwall,2017-10-18 15:49:51
872,PMC5308478,1,jackchristen,2017-10-18 14:54:50
873,PMC5308478,1,oceanwall,2017-10-18 15:58:37
874,PMC3673637,1,jackchristen,2017-10-18 15:00:40
875,PMC3673637,1,oceanwall,2017-10-18 16:08:59
876,PMC4679799,1,jackchristen,2017-10-18 15:02:45
877,PMC4679799,1,oceanwall,2017-10-18 16:12:32
878,PMC4615379,1,jackchristen,2017-10-18 15:11:52
879,PMC4615379,1,oceanwall,2017-10-18 16:24:07
880,PMC4004840,1,jackchristen,2017-10-18 15:34:40
881,PMC4004840,1,evelynkue,2017-10-18 17:10:56
882,PMC3789839,1,jackchristen,2017-10-18 15:37:55
883,PMC3789839,1,evelynkue,2017-10-18 17:23:40
884,PMC5256350,1,anneclarisse,2017-10-18 19:41:24
885,PMC5256350,1,mjsong1201,2017-10-18 22:14:06
886,PMC1636350,1,anneclarisse,2017-10-18 19:51:08
887,PMC1636350,1,mjsong1201,2017-10-18 22:23:25
888,PMC3181878,1,anneclarisse,2017-10-18 20:35:42
889,PMC3181878,1,henryrossiter,2017-10-19 13:04:49
890,PMC3071219,1,anneclarisse,2017-10-18 20:57:37
891,PMC3071219,1,henryrossiter,2017-10-19 13:34:37
892,PMC5055114,1,anneclarisse,2017-10-18 21:14:03
893,PMC5055114,1,jackchristen,2017-10-19 18:11:14
894,PMC4922354,1,anneclarisse,2017-10-18 21:31:46
895,PMC4922354,1,jackchristen,2017-10-19 18:15:07
896,PMC4714720,1,anneclarisse,2017-10-18 22:00:05
897,PMC4714720,1,jackchristen,2017-10-19 18:28:19
898,PMC5338961,1,anneclarisse,2017-10-18 22:09:53
899,PMC5338961,1,jackchristen,2017-10-19 18:33:49
900,PMC4295041,1,anneclarisse,2017-10-18 22:20:22
901,PMC4295041,1,jackchristen,2017-10-19 18:40:16
902,PMC4210749,1,anneclarisse,2017-10-18 22:26:36
903,PMC4210749,1,jackchristen,2017-10-19 18:49:29
904,PMC4918545,1,anneclarisse,2017-10-18 22:31:09
905,PMC4918545,1,jackchristen,2017-10-19 18:51:42
906,PMC4835540,1,anneclarisse,2017-10-19 00:15:08
907,PMC4835540,1,henryrossiter,2017-10-19 19:37:46
908,PMC3028489,1,anneclarisse,2017-10-19 11:18:48
909,PMC3028489,1,ppseguel,2017-10-19 20:45:52
910,PMC3331006,1,anneclarisse,2017-10-19 11:52:16
911,PMC3331006,1,oceanwall,2017-10-19 21:24:46
912,PMC3691378,1,ppseguel,2017-10-19 21:24:58
913,PMC3691378,1,oceanwall,2017-10-19 21:28:05
